
=== Tuning Experiment 1 ===

=== New Experiment ===
Started: 2025-03-27 23:05:27
Initial parameters:
ALPHA=1,5000;BETA=1,0000;RHO=0,8000;Q=250,00;TAU_0=0,0010;P_0=0,1000;NUM_ANTS=75;MAX_ITERATIONS=1500

NUM_ANTS;150;1;12807,00;15,323
NUM_ANTS;150;2;12737,00;22,975
NUM_ANTS;150;3;12571,00;23,314
NUM_ANTS;150;4;13447,00;23,113
NUM_ANTS;150;5;13399,00;22,902
NUM_ANTS;150;6;12461,00;23,194
NUM_ANTS;150;7;12403,00;23,167
NUM_ANTS;150;8;11110,00;22,931
NUM_ANTS;150;9;13627,00;22,596
NUM_ANTS;150;10;13509,00;23,057
Q;10,0000;1;12693,00;7,871
Q;10,0000;2;12213,00;7,761
Q;10,0000;3;13431,00;7,998
Q;10,0000;4;12082,00;7,756
Q;10,0000;5;11945,00;7,920
Q;10,0000;6;12192,00;7,883
Q;10,0000;7;13152,00;7,880
Q;10,0000;8;12080,00;8,488
Q;10,0000;9;13029,00;8,406
Q;10,0000;10;13433,00;8,904
Q;50,0000;1;12231,00;8,408
Q;50,0000;2;13749,00;7,945
Q;50,0000;3;12444,00;8,109
Q;50,0000;4;12688,00;7,908
Q;50,0000;5;12426,00;7,930
Q;50,0000;6;13561,00;8,018
Q;50,0000;7;12777,00;7,967
Q;50,0000;8;13145,00;8,080
Q;50,0000;9;11681,00;7,914
Q;50,0000;10;12212,00;7,963
Q;100,0000;1;13178,00;7,804
Q;100,0000;2;13562,00;8,951
Q;100,0000;3;12206,00;9,499
Q;100,0000;4;12190,00;13,697
Q;100,0000;5;13087,00;13,591
Q;100,0000;6;13357,00;12,757
Q;100,0000;7;13301,00;12,277
Q;100,0000;8;13561,00;16,255
Q;100,0000;9;13138,00;17,720
Q;100,0000;10;13836,00;17,093
Q;250,0000;1;12977,00;17,360
Q;250,0000;2;11443,00;18,103
Q;250,0000;3;12990,00;18,353
Q;250,0000;4;12596,00;17,424
Q;250,0000;5;12841,00;17,757
Q;250,0000;6;13257,00;17,627
Q;250,0000;7;14009,00;17,996
Q;250,0000;8;12384,00;17,340
Q;250,0000;9;12942,00;18,091
Q;250,0000;10;12172,00;18,866
Q;500,0000;1;12658,00;18,981
Q;500,0000;2;12852,00;18,012
Q;500,0000;3;12127,00;19,398
Q;500,0000;4;13666,00;17,271
Q;500,0000;5;11992,00;17,641
Q;500,0000;6;13494,00;16,777
Q;500,0000;7;11910,00;17,038
Q;500,0000;8;11916,00;16,626
Q;500,0000;9;12536,00;17,137
Q;500,0000;10;12228,00;17,132
Q;750,0000;1;12114,00;16,642
Q;750,0000;2;12931,00;16,881
Q;750,0000;3;12106,00;17,300
Q;750,0000;4;12373,00;17,634
Q;750,0000;5;12323,00;16,688
Q;750,0000;6;13011,00;16,757
Q;750,0000;7;12111,00;17,499
Q;750,0000;8;12560,00;17,792
Q;750,0000;9;13594,00;18,240
Q;750,0000;10;13144,00;17,783
Q;1000,0000;1;12382,00;17,953
Q;1000,0000;2;13189,00;17,761
Q;1000,0000;3;13689,00;17,695
Q;1000,0000;4;13080,00;17,855
Q;1000,0000;5;11578,00;17,547
Q;1000,0000;6;12997,00;17,080
Q;1000,0000;7;11999,00;17,953
Q;1000,0000;8;13312,00;17,956
Q;1000,0000;9;13416,00;17,806
Q;1000,0000;10;12873,00;17,878
Q;1500,0000;1;10795,00;17,840
Q;1500,0000;2;13950,00;17,616
Q;1500,0000;3;12433,00;17,811
Q;1500,0000;4;13427,00;17,928
Q;1500,0000;5;13435,00;18,022
Q;1500,0000;6;11612,00;17,603
Q;1500,0000;7;13234,00;18,203
Q;1500,0000;8;13293,00;17,705
Q;1500,0000;9;14003,00;17,485
Q;1500,0000;10;12686,00;18,297
RHO;0,1000;1;13259,00;18,281
RHO;0,1000;2;13013,00;19,224
RHO;0,1000;3;12992,00;17,304
RHO;0,1000;4;13409,00;14,469
RHO;0,1000;5;12519,00;13,917
RHO;0,1000;6;12151,00;13,681
RHO;0,1000;7;13515,00;13,652
RHO;0,1000;8;11878,00;13,603
RHO;0,1000;9;13731,00;14,841
RHO;0,1000;10;11128,00;11,320
RHO;0,3000;1;12685,00;13,420
RHO;0,3000;2;11928,00;14,191
RHO;0,3000;3;13513,00;19,143
RHO;0,3000;4;13082,00;17,830
RHO;0,3000;5;12204,00;17,842
RHO;0,3000;6;12741,00;17,978
RHO;0,3000;7;13706,00;17,836
RHO;0,3000;8;12965,00;18,552
RHO;0,3000;9;12970,00;18,501
RHO;0,3000;10;12691,00;18,439
RHO;0,5000;1;12356,00;17,886
RHO;0,5000;2;13815,00;17,865
RHO;0,5000;3;13431,00;17,965
RHO;0,5000;4;13312,00;18,259
RHO;0,5000;5;12899,00;18,181
RHO;0,5000;6;11905,00;19,180
RHO;0,5000;7;12058,00;18,166
RHO;0,5000;8;13462,00;17,611
RHO;0,5000;9;12876,00;17,959
RHO;0,5000;10;11373,00;16,528
RHO;0,6000;1;12318,00;12,081
RHO;0,6000;2;12443,00;13,875
RHO;0,6000;3;13103,00;9,713
RHO;0,6000;4;13798,00;9,459
RHO;0,6000;5;13054,00;8,825
RHO;0,6000;6;12136,00;8,823
RHO;0,6000;7;11239,00;8,795
RHO;0,6000;8;13101,00;9,185
RHO;0,6000;9;11311,00;8,505
RHO;0,6000;10;12877,00;8,078
RHO;0,7000;1;13447,00;8,221
RHO;0,7000;2;11439,00;8,328
RHO;0,7000;3;13167,00;8,094
RHO;0,7000;4;11556,00;7,997
RHO;0,7000;5;12119,00;8,124
RHO;0,7000;6;11784,00;7,952
RHO;0,7000;7;12837,00;8,051
RHO;0,7000;8;13459,00;8,206
RHO;0,7000;9;11404,00;8,116
RHO;0,7000;10;12536,00;8,051
RHO;0,7500;1;13280,00;8,025
RHO;0,7500;2;11160,00;10,084
RHO;0,7500;3;13803,00;9,929
RHO;0,7500;4;13065,00;8,405
RHO;0,7500;5;13400,00;8,373
RHO;0,7500;6;12314,00;8,195
RHO;0,7500;7;12197,00;8,293
RHO;0,7500;8;13859,00;10,452
RHO;0,7500;9;13301,00;10,523
RHO;0,7500;10;12189,00;9,995
RHO;0,8000;1;13749,00;9,272
RHO;0,8000;2;11084,00;11,749
RHO;0,8000;3;12434,00;11,540
RHO;0,8000;4;12461,00;12,436
RHO;0,8000;5;12075,00;12,552
RHO;0,8000;6;11596,00;12,869
RHO;0,8000;7;13474,00;14,361
RHO;0,8000;8;11032,00;9,319
RHO;0,8000;9;13118,00;12,022
RHO;0,8000;10;12273,00;9,111
RHO;0,8500;1;12775,00;9,012
RHO;0,8500;2;13109,00;9,207
RHO;0,8500;3;11520,00;11,123
RHO;0,8500;4;13266,00;9,742
RHO;0,8500;5;12688,00;9,353
RHO;0,8500;6;11025,00;9,788
RHO;0,8500;7;11706,00;9,745
RHO;0,8500;8;13356,00;9,724
RHO;0,8500;9;12216,00;9,578
RHO;0,8500;10;13616,00;8,967
RHO;0,9000;1;13266,00;10,538
RHO;0,9000;2;10994,00;12,048
RHO;0,9000;3;13236,00;10,399
RHO;0,9000;4;12473,00;10,795
RHO;0,9000;5;12582,00;10,136
RHO;0,9000;6;12434,00;11,643
RHO;0,9000;7;13294,00;10,651
RHO;0,9000;8;12518,00;9,861
RHO;0,9000;9;12839,00;9,963
RHO;0,9000;10;11859,00;10,270
TAU_0;0,0010;1;12127,00;10,056
TAU_0;0,0010;2;12306,00;10,397
TAU_0;0,0010;3;12670,00;10,250
TAU_0;0,0010;4;12780,00;10,442
TAU_0;0,0010;5;13643,00;10,481
TAU_0;0,0010;6;12326,00;11,951
TAU_0;0,0010;7;13520,00;10,181
TAU_0;0,0010;8;11564,00;9,910
TAU_0;0,0010;9;13503,00;9,986
TAU_0;0,0010;10;13509,00;9,844
TAU_0;0,0100;1;12271,00;10,198
TAU_0;0,0100;2;13237,00;10,065
TAU_0;0,0100;3;12130,00;10,045
TAU_0;0,0100;4;12718,00;10,136
TAU_0;0,0100;5;13429,00;10,158
TAU_0;0,0100;6;12681,00;10,104
TAU_0;0,0100;7;11995,00;10,298
TAU_0;0,0100;8;13331,00;9,174
TAU_0;0,0100;9;12434,00;9,129
TAU_0;0,0100;10;12450,00;10,360
TAU_0;0,1000;1;12813,00;10,062
TAU_0;0,1000;2;13063,00;10,772
TAU_0;0,1000;3;11716,00;11,094
TAU_0;0,1000;4;13552,00;10,188
TAU_0;0,1000;5;12010,00;10,134
TAU_0;0,1000;6;12155,00;10,035
TAU_0;0,1000;7;12704,00;9,860
TAU_0;0,1000;8;12323,00;10,147
TAU_0;0,1000;9;12601,00;10,459
TAU_0;0,1000;10;12238,00;10,332
TAU_0;0,2500;1;13766,00;10,266
TAU_0;0,2500;2;12280,00;10,333
TAU_0;0,2500;3;13133,00;10,387
TAU_0;0,2500;4;12017,00;10,358
TAU_0;0,2500;5;11381,00;10,625
TAU_0;0,2500;6;12827,00;10,071
TAU_0;0,2500;7;11110,00;10,079
TAU_0;0,2500;8;14089,00;10,138
TAU_0;0,2500;9;11287,00;10,077
TAU_0;0,2500;10;11175,00;10,079
TAU_0;0,5000;1;13052,00;10,342
TAU_0;0,5000;2;13251,00;9,855
TAU_0;0,5000;3;11456,00;10,200
TAU_0;0,5000;4;11596,00;9,960
TAU_0;0,5000;5;11182,00;9,764
TAU_0;0,5000;6;12694,00;9,981
TAU_0;0,5000;7;12434,00;10,519
TAU_0;0,5000;8;13131,00;10,225
TAU_0;0,5000;9;13568,00;10,310
TAU_0;0,5000;10;13696,00;10,170
TAU_0;0,7500;1;11639,00;10,233
TAU_0;0,7500;2;13300,00;10,244
TAU_0;0,7500;3;13659,00;10,235
TAU_0;0,7500;4;12688,00;10,358
TAU_0;0,7500;5;12375,00;10,064
TAU_0;0,7500;6;11960,00;9,904
TAU_0;0,7500;7;13392,00;9,893
TAU_0;0,7500;8;12443,00;10,432
TAU_0;0,7500;9;12688,00;10,340
TAU_0;0,7500;10;13301,00;10,088
TAU_0;1,0000;1;13045,00;10,204
TAU_0;1,0000;2;12795,00;10,101
TAU_0;1,0000;3;12112,00;9,909
TAU_0;1,0000;4;13358,00;10,207
TAU_0;1,0000;5;13301,00;10,296
TAU_0;1,0000;6;12332,00;10,145
TAU_0;1,0000;7;12337,00;10,259
TAU_0;1,0000;8;12907,00;10,007
TAU_0;1,0000;9;12244,00;10,008
TAU_0;1,0000;10;13520,00;10,024
MAX_ITERATIONS;500;1;12579,00;10,473
MAX_ITERATIONS;500;2;13635,00;1,758
MAX_ITERATIONS;500;3;14131,00;1,652
MAX_ITERATIONS;500;4;11861,00;1,641
MAX_ITERATIONS;500;5;13390,00;1,772
MAX_ITERATIONS;500;6;12684,00;1,681
MAX_ITERATIONS;500;7;13911,00;1,608
MAX_ITERATIONS;500;8;13595,00;1,684
MAX_ITERATIONS;500;9;12544,00;1,638
MAX_ITERATIONS;500;10;14350,00;1,600
MAX_ITERATIONS;750;1;13175,00;1,820
MAX_ITERATIONS;750;2;12845,00;2,525
MAX_ITERATIONS;750;3;13084,00;2,650
MAX_ITERATIONS;750;4;12993,00;2,527
MAX_ITERATIONS;750;5;12972,00;2,638
MAX_ITERATIONS;750;6;12458,00;2,472
MAX_ITERATIONS;750;7;11535,00;2,659
MAX_ITERATIONS;750;8;14006,00;2,488
MAX_ITERATIONS;750;9;11280,00;2,585
MAX_ITERATIONS;750;10;13324,00;2,733
MAX_ITERATIONS;1000;1;12164,00;2,681
MAX_ITERATIONS;1000;2;12548,00;3,526
MAX_ITERATIONS;1000;3;13499,00;3,493
MAX_ITERATIONS;1000;4;13802,00;3,578
MAX_ITERATIONS;1000;5;11890,00;3,473
MAX_ITERATIONS;1000;6;12136,00;3,404
MAX_ITERATIONS;1000;7;13169,00;3,461
MAX_ITERATIONS;1000;8;13364,00;3,395
MAX_ITERATIONS;1000;9;13366,00;3,302
MAX_ITERATIONS;1000;10;13378,00;3,343
MAX_ITERATIONS;1500;1;13447,00;3,498
MAX_ITERATIONS;1500;2;12590,00;5,465
MAX_ITERATIONS;1500;3;12434,00;5,042
MAX_ITERATIONS;1500;4;12851,00;5,064
MAX_ITERATIONS;1500;5;11947,00;5,092
MAX_ITERATIONS;1500;6;13504,00;5,087
MAX_ITERATIONS;1500;7;12174,00;5,285
MAX_ITERATIONS;1500;8;13644,00;5,401
MAX_ITERATIONS;1500;9;13297,00;5,369
MAX_ITERATIONS;1500;10;13345,00;5,269
MAX_ITERATIONS;2000;1;11282,00;5,248
MAX_ITERATIONS;2000;2;13660,00;7,113
MAX_ITERATIONS;2000;3;13301,00;6,891
MAX_ITERATIONS;2000;4;11635,00;6,923
MAX_ITERATIONS;2000;5;13409,00;7,135
MAX_ITERATIONS;2000;6;12947,00;6,818
MAX_ITERATIONS;2000;7;13104,00;7,435
MAX_ITERATIONS;2000;8;13396,00;6,677
MAX_ITERATIONS;2000;9;13301,00;6,887
MAX_ITERATIONS;2000;10;12431,00;7,112
MAX_ITERATIONS;3000;1;13184,00;6,969
MAX_ITERATIONS;3000;2;13465,00;10,072
MAX_ITERATIONS;3000;3;13090,00;9,338
MAX_ITERATIONS;3000;4;13561,00;8,482
MAX_ITERATIONS;3000;5;12372,00;8,567
MAX_ITERATIONS;3000;6;13207,00;8,019
MAX_ITERATIONS;3000;7;13859,00;8,522
MAX_ITERATIONS;3000;8;12434,00;8,897
MAX_ITERATIONS;3000;9;12950,00;8,189
MAX_ITERATIONS;3000;10;11110,00;8,151

=== Tuning Experiment 4 ===

=== New Experiment ===
Started: 2025-03-29 16:26:33
Initial parameters:
ALPHA=0,0010;BETA=0,7500;RHO=0,8000;Q=500,00;TAU_0=0,2500;P_0=0,1000;NUM_ANTS=50;MAX_ITERATIONS=750

ALPHA;0,0010;1;12406,00;2,248
ALPHA;0,0010;2;14150,00;2,022
ALPHA;0,0010;3;13281,00;2,113
ALPHA;0,0010;4;13617,00;1,989
ALPHA;0,0010;5;12728,00;1,987
ALPHA;0,0010;6;13105,00;2,114
ALPHA;0,0010;7;11916,00;1,976
ALPHA;0,0010;8;13105,00;2,090
ALPHA;0,0010;9;13703,00;1,995
ALPHA;0,0010;10;13945,00;2,088
ALPHA;0,0100;1;13917,00;2,045
ALPHA;0,0100;2;13627,00;2,339
ALPHA;0,0100;3;13537,00;2,353
ALPHA;0,0100;4;13486,00;2,088
ALPHA;0,0100;5;12811,00;2,320
ALPHA;0,0100;6;14543,00;1,992
ALPHA;0,0100;7;13556,00;2,070
ALPHA;0,0100;8;12065,00;2,052
ALPHA;0,0100;9;12434,00;2,038
ALPHA;0,0100;10;12850,00;2,076
ALPHA;0,1000;1;12306,00;2,056
ALPHA;0,1000;2;13288,00;2,104
ALPHA;0,1000;3;14098,00;2,031
ALPHA;0,1000;4;13073,00;1,952
ALPHA;0,1000;5;12832,00;2,138
ALPHA;0,1000;6;14207,00;1,976
ALPHA;0,1000;7;12865,00;2,116
ALPHA;0,1000;8;13720,00;2,040
ALPHA;0,1000;9;13775,00;1,969
ALPHA;0,1000;10;13025,00;2,106
ALPHA;0,3000;1;14605,00;1,977
ALPHA;0,3000;2;13721,00;2,011
ALPHA;0,3000;3;13486,00;1,956
ALPHA;0,3000;4;13222,00;2,029
ALPHA;0,3000;5;12364,00;2,144
ALPHA;0,3000;6;14590,00;2,002
ALPHA;0,3000;7;11788,00;2,105
ALPHA;0,3000;8;12284,00;2,012
ALPHA;0,3000;9;13501,00;2,093
ALPHA;0,3000;10;13485,00;2,037
ALPHA;0,5000;1;13358,00;2,053
ALPHA;0,5000;2;11782,00;2,016
ALPHA;0,5000;3;13991,00;1,917
ALPHA;0,5000;4;12989,00;2,173
ALPHA;0,5000;5;12657,00;1,988
ALPHA;0,5000;6;13118,00;1,892
ALPHA;0,5000;7;13349,00;1,982
ALPHA;0,5000;8;13782,00;1,848
ALPHA;0,5000;9;13383,00;1,920
ALPHA;0,5000;10;12283,00;1,924
ALPHA;0,7000;1;13052,00;1,864
ALPHA;0,7000;2;12698,00;2,156
ALPHA;0,7000;3;13427,00;1,989
ALPHA;0,7000;4;12914,00;2,024
ALPHA;0,7000;5;13554,00;2,109
ALPHA;0,7000;6;13685,00;2,015
ALPHA;0,7000;7;11391,00;2,100
ALPHA;0,7000;8;12940,00;2,009
ALPHA;0,7000;9;13917,00;2,107
ALPHA;0,7000;10;13507,00;1,998
ALPHA;1,0000;1;13995,00;2,071
ALPHA;1,0000;2;11175,00;2,113
ALPHA;1,0000;3;13495,00;2,044
ALPHA;1,0000;4;13839,00;2,130
ALPHA;1,0000;5;12055,00;1,994
ALPHA;1,0000;6;13106,00;1,964
ALPHA;1,0000;7;13915,00;2,106
ALPHA;1,0000;8;13670,00;2,009
ALPHA;1,0000;9;13965,00;2,105
ALPHA;1,0000;10;13119,00;1,999
ALPHA;1,5000;1;13756,00;2,075
ALPHA;1,5000;2;11910,00;2,076
ALPHA;1,5000;3;12434,00;2,152
ALPHA;1,5000;4;12621,00;2,278
ALPHA;1,5000;5;12843,00;2,029
ALPHA;1,5000;6;12094,00;2,103
ALPHA;1,5000;7;13734,00;2,007
ALPHA;1,5000;8;11203,00;1,975
ALPHA;1,5000;9;14351,00;2,078
ALPHA;1,5000;10;12112,00;2,002
BETA;0,5000;1;13001,00;2,088
BETA;0,5000;2;13058,00;1,871
BETA;0,5000;3;12566,00;1,853
BETA;0,5000;4;13217,00;1,967
BETA;0,5000;5;12904,00;1,870
BETA;0,5000;6;13311,00;1,924
BETA;0,5000;7;12667,00;1,901
BETA;0,5000;8;12953,00;1,869
BETA;0,5000;9;12624,00;2,046
BETA;0,5000;10;13002,00;1,864
BETA;0,7500;1;13093,00;1,965
BETA;0,7500;2;12426,00;2,140
BETA;0,7500;3;13304,00;2,009
BETA;0,7500;4;13431,00;2,110
BETA;0,7500;5;12028,00;2,005
BETA;0,7500;6;12928,00;2,031
BETA;0,7500;7;14085,00;2,050
BETA;0,7500;8;12686,00;2,037
BETA;0,7500;9;13272,00;2,127
BETA;0,7500;10;11568,00;2,042
BETA;1,0000;1;13842,00;2,165
BETA;1,0000;2;11927,00;2,045
BETA;1,0000;3;11249,00;2,257
BETA;1,0000;4;13443,00;2,041
BETA;1,0000;5;13931,00;1,975
BETA;1,0000;6;13246,00;2,048
BETA;1,0000;7;12263,00;1,997
BETA;1,0000;8;12606,00;2,064
BETA;1,0000;9;14098,00;2,098
BETA;1,0000;10;13286,00;2,053
BETA;1,5000;1;12813,00;2,109
BETA;1,5000;2;12197,00;1,983
BETA;1,5000;3;13673,00;2,098
BETA;1,5000;4;12974,00;2,043
BETA;1,5000;5;13617,00;2,037
BETA;1,5000;6;12952,00;2,092
BETA;1,5000;7;12164,00;2,000
BETA;1,5000;8;12068,00;2,119
BETA;1,5000;9;11055,00;2,028
BETA;1,5000;10;13043,00;2,018
BETA;2,0000;1;14063,00;2,176
BETA;2,0000;2;13696,00;1,867
BETA;2,0000;3;11952,00;2,012
BETA;2,0000;4;13301,00;1,848
BETA;2,0000;5;11158,00;1,900
BETA;2,0000;6;12594,00;1,997
BETA;2,0000;7;13120,00;1,864
BETA;2,0000;8;14068,00;1,972
BETA;2,0000;9;14151,00;1,923
BETA;2,0000;10;14365,00;1,857
BETA;3,0000;1;14362,00;2,066
BETA;3,0000;2;12959,00;2,014
BETA;3,0000;3;13763,00;2,284
BETA;3,0000;4;12575,00;2,100
BETA;3,0000;5;13162,00;1,999
BETA;3,0000;6;13540,00;2,058
BETA;3,0000;7;13391,00;1,996
BETA;3,0000;8;13871,00;2,097
BETA;3,0000;9;13952,00;2,089
BETA;3,0000;10;13777,00;1,995
BETA;4,0000;1;12688,00;2,103
BETA;4,0000;2;13039,00;2,035
BETA;4,0000;3;13662,00;2,106
BETA;4,0000;4;12577,00;1,997
BETA;4,0000;5;10972,00;1,997
BETA;4,0000;6;13874,00;2,121
BETA;4,0000;7;13928,00;1,971
BETA;4,0000;8;14299,00;2,095
BETA;4,0000;9;12155,00;2,058
BETA;4,0000;10;13797,00;2,172
BETA;5,0000;1;13648,00;2,010
BETA;5,0000;2;14527,00;1,972
BETA;5,0000;3;12588,00;2,077
BETA;5,0000;4;12542,00;1,989
BETA;5,0000;5;12445,00;2,053
BETA;5,0000;6;14280,00;1,984
BETA;5,0000;7;13853,00;1,990
BETA;5,0000;8;13894,00;2,086
BETA;5,0000;9;14323,00;1,995
BETA;5,0000;10;12005,00;2,159
BETA;10,0000;1;12726,00;2,002
BETA;10,0000;2;12911,00;2,268
BETA;10,0000;3;13261,00;2,130
BETA;10,0000;4;12183,00;1,996
BETA;10,0000;5;13183,00;2,105
BETA;10,0000;6;12383,00;2,025
BETA;10,0000;7;12725,00;2,055
BETA;10,0000;8;12187,00;2,016
BETA;10,0000;9;12991,00;2,054
BETA;10,0000;10;11017,00;2,072
P_0;0,0100;1;13665,00;2,055
P_0;0,0100;2;14667,00;1,994
P_0;0,0100;3;13853,00;1,889
P_0;0,0100;4;13301,00;1,876
P_0;0,0100;5;14452,00;1,955
P_0;0,0100;6;13409,00;1,868
P_0;0,0100;7;12453,00;1,890
P_0;0,0100;8;11916,00;2,009
P_0;0,0100;9;12579,00;1,880
P_0;0,0100;10;12265,00;1,989
P_0;0,0250;1;14519,00;1,931
P_0;0,0250;2;13492,00;1,930
P_0;0,0250;3;11907,00;2,043
P_0;0,0250;4;13427,00;1,983
P_0;0,0250;5;13366,00;2,151
P_0;0,0250;6;13042,00;2,002
P_0;0,0250;7;14046,00;1,971
P_0;0,0250;8;13409,00;2,037
P_0;0,0250;9;12056,00;1,957
P_0;0,0250;10;13674,00;2,216
P_0;0,0500;1;11788,00;1,995
P_0;0,0500;2;13301,00;2,199
P_0;0,0500;3;11397,00;2,205
P_0;0,0500;4;13283,00;2,001
P_0;0,0500;5;12295,00;2,744
P_0;0,0500;6;12841,00;1,996
P_0;0,0500;7;13501,00;2,117
P_0;0,0500;8;13452,00;2,083
P_0;0,0500;9;13578,00;2,207
P_0;0,0500;10;13783,00;3,754
P_0;0,1000;1;12579,00;3,508
P_0;0,1000;2;13198,00;5,190
P_0;0,1000;3;13443,00;3,228
P_0;0,1000;4;13934,00;3,108
P_0;0,1000;5;13167,00;3,152
P_0;0,1000;6;12493,00;4,587
P_0;0,1000;7;11596,00;4,686
P_0;0,1000;8;13455,00;4,862
P_0;0,1000;9;12793,00;4,807
P_0;0,1000;10;13326,00;4,926
P_0;0,2000;1;11987,00;4,941
P_0;0,2000;2;13396,00;4,870
P_0;0,2000;3;12781,00;4,785
P_0;0,2000;4;14003,00;4,816
P_0;0,2000;5;14077,00;4,774
P_0;0,2000;6;13567,00;4,681
P_0;0,2000;7;13695,00;4,618
P_0;0,2000;8;12316,00;4,682
P_0;0,2000;9;12369,00;4,637
P_0;0,2000;10;12143,00;4,653
P_0;0,3000;1;13086,00;4,629
P_0;0,3000;2;14774,00;4,627
P_0;0,3000;3;11582,00;4,952
P_0;0,3000;4;13494,00;4,711
P_0;0,3000;5;12179,00;4,777
P_0;0,3000;6;13298,00;4,550
P_0;0,3000;7;12924,00;4,545
P_0;0,3000;8;14026,00;4,629
P_0;0,3000;9;13259,00;4,581
P_0;0,3000;10;14356,00;4,464
NUM_ANTS;30;1;13301,00;4,505
NUM_ANTS;30;2;11340,00;2,758
NUM_ANTS;30;3;13990,00;2,960
NUM_ANTS;30;4;12726,00;2,719
NUM_ANTS;30;5;13794,00;2,795
NUM_ANTS;30;6;13743,00;2,653
NUM_ANTS;30;7;11730,00;2,789
NUM_ANTS;30;8;11313,00;2,764
NUM_ANTS;30;9;13567,00;2,766
NUM_ANTS;30;10;13282,00;2,680
NUM_ANTS;40;1;13093,00;2,845
NUM_ANTS;40;2;13431,00;3,443
NUM_ANTS;40;3;13671,00;2,816
NUM_ANTS;40;4;12535,00;3,195
NUM_ANTS;40;5;12290,00;2,629
NUM_ANTS;40;6;12241,00;3,015
NUM_ANTS;40;7;12579,00;3,675
NUM_ANTS;40;8;13154,00;4,213
NUM_ANTS;40;9;13563,00;3,880
NUM_ANTS;40;10;11895,00;3,798
NUM_ANTS;50;1;11426,00;3,649
NUM_ANTS;50;2;12560,00;4,471
NUM_ANTS;50;3;13485,00;4,492
NUM_ANTS;50;4;11084,00;4,520
NUM_ANTS;50;5;11907,00;4,751
NUM_ANTS;50;6;13255,00;4,492
NUM_ANTS;50;7;12558,00;4,509
NUM_ANTS;50;8;13427,00;4,486
NUM_ANTS;50;9;12841,00;4,458
NUM_ANTS;50;10;12904,00;4,517
NUM_ANTS;75;1;13123,00;4,481
NUM_ANTS;75;2;12979,00;6,785
NUM_ANTS;75;3;13189,00;6,678
NUM_ANTS;75;4;13817,00;6,465
NUM_ANTS;75;5;12808,00;6,691
NUM_ANTS;75;6;13396,00;6,971
NUM_ANTS;75;7;13307,00;6,839
NUM_ANTS;75;8;13742,00;6,765
NUM_ANTS;75;9;12924,00;6,958
NUM_ANTS;75;10;11544,00;6,862
NUM_ANTS;100;1;12899,00;6,872
NUM_ANTS;100;2;13747,00;9,146
NUM_ANTS;100;3;14045,00;9,067
NUM_ANTS;100;4;13389,00;9,377
NUM_ANTS;100;5;12629,00;9,188
NUM_ANTS;100;6;11596,00;8,921
NUM_ANTS;100;7;14122,00;9,265
NUM_ANTS;100;8;12770,00;9,110
NUM_ANTS;100;9;12092,00;9,087
NUM_ANTS;100;10;14025,00;9,107
NUM_ANTS;150;1;12210,00;9,319
NUM_ANTS;150;2;13123,00;13,346
NUM_ANTS;150;3;13301,00;13,538
NUM_ANTS;150;4;14003,00;13,835
NUM_ANTS;150;5;13811,00;14,045
NUM_ANTS;150;6;12582,00;13,479
NUM_ANTS;150;7;13217,00;13,777
NUM_ANTS;150;8;12453,00;13,388
NUM_ANTS;150;9;12848,00;13,465
NUM_ANTS;150;10;13355,00;13,643
Q;10,0000;1;14164,00;4,580
Q;10,0000;2;12453,00;4,595
Q;10,0000;3;12832,00;4,561
Q;10,0000;4;11788,00;4,562
Q;10,0000;5;12938,00;4,599
Q;10,0000;6;13933,00;4,542
Q;10,0000;7;13601,00;4,388
Q;10,0000;8;13822,00;4,535
Q;10,0000;9;12690,00;4,565
Q;10,0000;10;13556,00;4,619
Q;50,0000;1;11691,00;4,672
Q;50,0000;2;11596,00;4,703
Q;50,0000;3;11989,00;4,629
Q;50,0000;4;12832,00;4,531
Q;50,0000;5;13240,00;4,589
Q;50,0000;6;12882,00;4,618
Q;50,0000;7;11596,00;4,628
Q;50,0000;8;11596,00;4,560
Q;50,0000;9;13301,00;4,466
Q;50,0000;10;13427,00;4,587
Q;100,0000;1;12832,00;4,597
Q;100,0000;2;14047,00;4,537
Q;100,0000;3;13427,00;4,589
Q;100,0000;4;14208,00;4,657
Q;100,0000;5;13149,00;4,704
Q;100,0000;6;13422,00;4,594
Q;100,0000;7;12380,00;4,543
Q;100,0000;8;13094,00;4,513
Q;100,0000;9;13705,00;4,601
Q;100,0000;10;13399,00;4,561
Q;250,0000;1;11869,00;4,531
Q;250,0000;2;13798,00;4,669
Q;250,0000;3;13301,00;4,534
Q;250,0000;4;12256,00;4,576
Q;250,0000;5;14030,00;4,558
Q;250,0000;6;11907,00;4,468
Q;250,0000;7;11869,00;4,613
Q;250,0000;8;11624,00;4,855
Q;250,0000;9;12681,00;4,635
Q;250,0000;10;14036,00;4,569
Q;500,0000;1;14045,00;4,525
Q;500,0000;2;13594,00;4,507
Q;500,0000;3;12834,00;4,486
Q;500,0000;4;12198,00;4,641
Q;500,0000;5;12588,00;4,567
Q;500,0000;6;11191,00;4,552
Q;500,0000;7;11828,00;4,527
Q;500,0000;8;13721,00;4,558
Q;500,0000;9;12505,00;4,546
Q;500,0000;10;12200,00;4,596
Q;750,0000;1;12738,00;4,748
Q;750,0000;2;13720,00;4,597
Q;750,0000;3;14140,00;4,611
